text1	text2	label
盆腔神经鞘瘤	神经鞘瘤	1
面部多处软组织切割伤	肝细胞癌	0
右室心尖部局限性膨隆心室憩室	先天性右心室憩室	1
"""乳癌术后骨转移 严重骨质疏松 ,肝损伤癌性疼痛"""	面部开放性损伤	0
反复睡眠差鼻塞缺钙	钙代谢紊乱	1
尿毒症肾透析 肾性贫血 肾性骨病 肾性高血压 神经衰弱	硬脊膜下血肿	0
"""弥漫大B细胞淋巴瘤,消化系统念珠菌感染,病毒感染 免疫力下降,口腔黏膜炎溃疡 真菌感染,白细胞减低,放射性皮炎"""	白细胞减少	1
前列腺癌T3bN0M1	前列腺恶性肿瘤	1
右膝髌骨骨梗死左肩峰下撞击征	退行性主动脉瓣疾患	0
下肢动静脉畸形	未分化的癌	0
椎管占位性病变	椎管内占位性病变	1
左乳癌术后锁骨上淋巴结复发	锁骨上淋巴结继发恶性肿瘤	1
"""升结肠ca术后复查,肠镜检查 肠道准备"""	结肠术后	1
结肠毛细管血管扩张症	尿频	0
右侧股骨头骨折并髋臼粉碎性骨折	股骨头骨折	1
右卵巢子宫内膜样腺癌维持性化学治疗	输尿管支架置入术后	0
第1趾末节部分缺血性坏死右足血供不足	下肢供血不足	1
左踝创伤性下垂足	踝关节损伤	1
膝部血管瘤	血管瘤	1
右肺腺癌伽玛刀治疗后化疗后	恶性肿瘤放疗	1
右侧颈内动脉C1段动脉瘤	癌	0
宫颈炎特异阴道炎	钙质沉着症	0
听神经鞘瘤	肺部阴影	0
神经系统特指疾患肢体不自主抖动待查	胆管占位性病变	0
肾上腺神经节母细胞瘤术后复发（IV期）	神经节神经母细胞瘤	1
肩胛骨软骨肉瘤	软骨肉瘤	1
多脏器功能不全累及脑循环心肝肾胃肠代谢	冠状动脉粥样硬化	0
左膝交叉韧带断裂术后	真菌感染	0
鼻炎、腺样体肥大？;	股骨骨折	0
右手指麻木待查高血脂	高脂血症	1
原发不孕单角子宫	原发不孕	1
右下肺间质病变原因陈旧性病变	肺病	1
右乳浸润性导管瘤	乳腺恶性肿瘤	1
"""肺癌晚期术后复发放疗低硒,咯血,疼痛,咳嗽,恶心,呕吐"""	恶心	1
范德伍德综合征	范德沃德综合征[VanderWoude综合征]	1
弥漫小肠及小肠系膜受累Ⅳ期2周期化疗后	肠系膜继发恶性肿瘤	1
皮肤瘙痒症，甲减，类风湿性关节炎	类风湿性关节炎	1
热水烫伤面颈部双上肢躯干7%TBSAⅡ	沸水烫伤	1
左股骨近端溶骨性破坏	腺癌	0
非霍奇金氏淋巴瘤(弥漫大B细胞型（ABC型） Ⅱ期B组)	弥漫大B细胞淋巴瘤	1
左侧冠脉扩张心功能0级	冠状动脉扩张	1
双侧额顶叶白质缺血脱髓鞘改变	脑血管供血不足	1
双下肢感觉肌力异常大小便障碍	排尿困难	1
冠状动脉粥样硬化性心脏病;支架植入术后状态;高脂血症;高血压;周围神经病;感冒	胸腔闭式引流术后	0
右肺下叶小细胞癌广泛期	脓毒症	0
白内障人工晶体植入术后	急腹症	0
阴道鳞状细胞癌	烟雾病[脑底异常血管网病]	0
左腰不适；左肾结石；胆囊炎	胆囊炎	1
"""直肠癌术后ypT2N0M0,高血压,冠心病,双肾囊肿"""	直肠恶性肿瘤	1
肺大细胞癌T4N3M0	避孕环残留	0
前列腺癌晚期	前列腺恶性肿瘤	1
肛裂并感染	细胞性平滑肌瘤	0
手指脱位	指关节脱位	1
胫骨软骨瘤	胫骨良性肿瘤	1
食管胃交界溃疡型低分化腺癌	甲状旁腺良性肿瘤	0
周围神经癌	下肢静脉曲张	0
左肺上叶腺癌cT3N3M0 IIIB期（第八版） 化疗	化学治疗	1
肾病骨病	肾性骨病	1
肺炎肺癌复诊	肺炎	1
食管胃结合部低分化腺癌，放疗后	恶性肿瘤术后化疗	0
右肾切开取石术后	癌	0
左中指末节指骨部分缺损皮肤及软组织缺损	皮肤缺损	1
糖尿病并血管病変	糖尿病	1
左背部肋骨应力性损伤低钙	肋骨骨折	1
右上叶GGO不除外恶性	子宫内膜恶性肿瘤	0
"""非霍奇金淋巴瘤 放化疗,胃淋巴瘤,上呼吸道感染,既往乙肝感染,白细胞低下,疼痛,口腔炎"""	白细胞减少	1
中枢神经系统EB病毒感染	中枢神经系统感染	1
狭颅症(额缝早闭)	颅缝早闭	1
宫颈环形电切术后	宫颈术后	1
滑膜软骨瘤	软骨瘤	1
右侧桡骨远端开放性骨折	桡骨远端骨折	1
大便质粘不畅	截肢	0
2型退变并周围神经病变	多发性神经病[多发性神经炎/周围神经炎]	1
右手小指神经肌腱血管断裂	手部肌肉肌腱断裂	1
尿路感染，肾炎？左肾静脉受压？	多发性骨髓瘤(DS分期II期B组)	0
卵巢成熟性囊性畸胎瘤伴神经胶质成分	玻璃割伤	0
右尺骨冠突鹰嘴撕脱性骨折	尺骨冠突骨折	1
"""鼻咽癌放化疗 骨肝转移，恶心呕吐，,失眠，食欲差,白细胞下降,免疫力下降,胸膜占位转移"""	骨继发恶性肿瘤	1
升结肠管状腺瘤	化学治疗	0
甲状腺滤泡性腺瘤伴囊性变	贫血	0
左肾透明细胞癌术后多发骨转移	肺恶性肿瘤	0
"""乳腺癌改良根治术后,化疗,骨转移,骨质疏松,肝转移,肝损伤"""	骨质疏松	1
抑郁伴躯体形式障碍未特指的	抑郁发作	1
颅内多发大动脉重度狭窄双侧椎动脉基底动脉	动脉狭窄	1
"""肝功能升高，化疗保肝,T淋巴母细胞淋巴瘤,"""	T淋巴母细胞白血病/淋巴瘤	1
结核性胸膜炎并胸腔积液	结核性胸膜炎	1
腹痛-胃炎；腹腔感染	化学治疗	0
鼻眶颅底真菌病	未特指的真菌病	1
右上肺浸润性腺癌（cT2aN2M1bIV期）	痛经	0
右侧颌下瘢痕	关节痛	0
卵巢恶性肿瘤(IV期 骨转移)	恶性肿瘤术后化疗	0
贲门早CA 胃息肉	血清肌酶异常	0
"""胰腺癌术后,胃排空障碍,胰腺肿瘤,胰腺分泌功能不足,腹膜后肿大淋巴结,转氨酶升高"""	乳突骨疡	0
左肺腺癌根治术后伴双肺转移	腔静脉瘤栓	0
脂肪肝，乳腺癌术后 化疗 严重骨质蔬松症	筋膜炎	0
回盲肠管状腺瘤	肾上腺恶性肿瘤	0
周围神经病变化手脚麻木	弥散性血管内凝血	0
隔离肺	先天性肺隔离症	1
左膝腘窝软组织劳损	冠状动脉粥样硬化性心脏病	0
病毒性肝炎慢性乙肝	甲状腺异位	0
右尺侧腕屈肌腱损伤	腕和手指屈肌腱损伤	1
脑室旁异常信号影MR示	筋膜炎	0
额部创伤后不愈	狼疮性肾炎	0
第3腰椎横突骨折	腰椎压缩性骨折	1
甲状腺乳头状癌二次术后复发	恶性胸腔积液	0
右侧外耳道闭锁2右侧听力障碍	听功能障碍	1
横结肠乙状结肠管状腺瘤建议定期复查	乙状结肠良性肿瘤	1
良性前列腺组织伴间质慢性炎	慢性前列腺炎	1
阑尾炎术后	阑尾术后	1
甲状腺良性疾病手术后	甲状腺术后	1
乙状结肠癌术后辅助治疗，复查	下颌下腺导管结石	0
胸髓压迫症伴截瘫	放射治	0
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	慢性唾液腺炎	0
肝门区胆管癌	肝门胆管恶性肿瘤	1
银屑病玫糠伴化脓	豆骨骨折	0
降结肠升结肠肝曲管状腺瘤	支气管哮喘	0
右肺中叶鳞状细胞癌	肛门生殖器疣	0
头痛.头晕.高血压	头晕	1
右手小指伸肌腱扩张部部分撕裂	手部韧带断裂	1
(色素斑)	尺神经良性肿瘤	0
肝总管Ca肝内占位	颈部恶性肿瘤	0
肾上腺发育不全	肾上腺发育不良	1
右腕背玻璃割伤	玻璃割伤	1
慢性肾衰竭CKD	乳头状尿路上皮癌	0
原发不孕卵巢储备功能减低	软骨发育不全	0
双侧肾盂输尿管积液	肾积水	1
双侧卵巢高级别浆液性腺癌	妊娠期肝内胆汁淤积症	0
升结肠腺癌维持性化学治疗	乳腺囊肿	0
右肺上叶腺癌T1bN0M1b Ⅳ期 化疗	化学治疗	1
口唇干燥	淋巴瘤	0
左甲癌术后	甲状腺恶性肿瘤	1
特指单个手指部分或完全切断左手示指缺如	白细胞减少	0
"""尿毒症;肾性贫血;肾性高血压,透析中低血压"""	O	1
舌右侧缘鳞癌cT0M0Ⅱ期	舌缘恶性肿瘤	1
卵巢癌术后复发第六次化疗后	化学治疗	1
右眼睑皮肤过敏	结核性风湿病[篷塞病]	0
外周神经损害	多发性神经病[多发性神经炎/周围神经炎]	1
右腰背部囊肿	肛门生殖器疣	0
(FLJC)甲状腺ca术后	跌倒	0
直肠肛管内盲瘘	化学治疗	0
"""肝癌术后,残余及肝内新生灶,失眠伴焦虑抑郁状态"""	抑郁状态	1
右下肺肿块:肺癌	右肺下叶恶性肿瘤	1
LN复查手裂口化脓	胸腔积液	0
左肺上叶周围型腺癌cT1aN3M1 IV期左侧胸膜及叶间胸膜转移左侧恶性	右肺恶性肿瘤	0
鼻咽恶性黑色素瘤	高胆固醇血症	0
子宫不全纵膈	结肠梗阻	0
左眼视网膜毛细血管前小动脉阻塞	其他视网膜动脉阻塞	1
感染性疾病结缔组织疾病血液系统疾病	分类于他处的其他慢性疾病引起的贫血	0
中毒性产后心肌炎	中毒性心肌炎	1
颈6-7髓内病变伴脊髓空洞	"""下肢未特指的损伤,水平未特指"""	0
右肱骨外髁骨折神经损伤	肋骨继发恶性肿瘤	0
降结肠1管状腺瘤降结肠2早期管状腺瘤	冠状动脉肌桥	0
右乳房纤维腺瘤	腕管综合征	0
冠状动脉粥样症前降支心肌桥	冠状动脉粥样硬化	1
停经22周B超提示胎儿右侧肺内异常回声	孕22周	1
慢性全胃炎伴糜烂，糜烂性十二指肠炎	慢性胃炎	1
右侧胸膜小圆细胞恶性肿瘤放化疗后	胸膜恶性肿瘤	1
慢支炎，肺气肿	结肠造口状态	0
子宫内膜癌糖尿病 高血压	腰椎间盘突出	0
中-重度肺动脉高压	重度肺动脉高压	1
胆囊管结石伴胆囊炎	卵巢术后	0
早孕；牙痛	妊娠状态	1
周围性眩晕	浸润性导管癌	0
贲门早CA 胃息肉	贲门恶性肿瘤	1
右大腿刀刺伤	大腿开放性损伤	1
食管胃结合部腺癌	右肺上叶恶性肿瘤	0
胆囊息肉胆囊结石	膝关节肿物	0
局灶-继发全身发作枕叶发作	糖尿病	0
血栓性混合痔	冠状动脉肌桥	0
热衰竭多脏器功能障碍	头部损伤	0
骨髓移植术后造血干细胞移植术后	血管支架植入术后状态	0
狼疮相关性肺动脉高压	门静脉海绵样变	0
左手麻木伴右腿无力待查	颊粘膜恶性肿瘤	0
颈部淋巴瘤 化疗	先天性多囊肝	0
贲门胃体管状腺瘤	颈动脉粥样硬化	0
左髋股骨囊性变	股骨骨囊肿	1
肩胛痛;颈椎间盘突出	背痛	1
腰椎间盘突出伴椎管狭窄症	腰椎间盘突出	1
右足外伤/第2/3/4跖骨基底骨折	胸椎压缩性骨折	0
右侧耳后伤口愈合不良	髋关节置换术后	0
子宫颈中高分化鳞癌维持性化学治疗	鳞状细胞癌	1
四肢肌力下降原因待查格林巴利综合症	压疮	0
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	恶性肿瘤放疗	1
中度脾肿大	子宫颈恶性肿瘤	0
妊娠期甲状腺机能减退症	妊娠合并甲状腺功能减退	1
"""右肺癌术后疼痛免疫功能,咳血抗过敏维生素不足叶酸不足,行动不便便秘重度疼痛抗过敏化疗,口腔溃疡高血压,化疗呕吐食欲减退"""	口腔黏膜溃疡	1
醣尿病肾功能轻度降低	未特指的糖尿病伴有肾的并发症	1
"""左卵巢高级别浆液性癌,甲状腺功能低下,失眠 关节疼痛,严重骨质疏松,失眠,便秘"""	重度骨质疏松	1
乳癌免疫力低下	鳞状细胞癌	0
左上尺桡关节先天融合症	先天性尺桡骨融合	1
Barrett食管非萎缩性伴糜烂	食管糜烂	1
牙槽肿物	冠状动脉粥样硬化性心脏病	0
右足第1－5跖趾关节囊破裂伴部分缺失	骨软骨炎	0
外阴血管黏液瘤	多发性神经病[多发性神经炎/周围神经炎]	0
腹白线疝 腹腔镜术后	脂肪坏死	0
慢性心衰急性加重期全心衰NYHAⅣ级C期	心功能IV级(NYHA分级)	1
双乳良性囊肿个别导管扩张	乳腺囊肿	1
右大腿骨筋膜间隙综合征	下肢骨筋膜室综合征	1
腹股沟部挫伤	腹股沟区挫伤	1
先天性眼底缺陷双眼失明	双眼盲	1
颈部、锁骨上、腹腔淋巴结转移	腹腔淋巴结继发恶性肿瘤	1
发热肺部感染头晕脑出血后遗症	右肺上叶恶性肿瘤	0
多关节退变手膝髋关节并周围神经病变	骨关节病	1
下颌骨钛板排斥反应	上呼吸道感染	0
肝、脾、双肺转移	腰椎骨折L1	0
左足趾肉芽肿性炎	趾感染	1
椎基底A供血不足胃黏膜撕裂症	胃损伤	1
口底鳞癌放化疗后	化学治疗	1
盲肠肝曲横结肠远段管状腺瘤	眉弓挫伤	0
糖尿病糖尿病肾病糖尿病性视网膜病变	眼术后	0
结肠癌，上感，肠炎	结肠恶性肿瘤	1
"""左肺上叶占位,胸部CT穿刺 出血倾向 局麻"""	转移性腺癌	0
泪道激光成形术后	眼术后	1
鞍区占位病变	颅内占位性病变	1
末端回肠回盲部升结肠横结肠慢性炎症伴溃疡	心脏瓣膜病	0
股四头肌末端病臀上皮神经卡压征	肌病	1
白细胞疾患白细胞低	未特指的白细胞疾患	1
"""直肠癌,化疗,贫血,肝损伤"""	肝损伤	1
前列腺肥大伴小囊肿	前列腺囊肿	1
肢体肿胀(静脉曲张)	静脉曲张	1
6指畸形	结膜下出血	0
无精症输精管梗阻精液淤积症	无精子症	1
软腭鳞状细胞癌	腹膜后淋巴结肿大	0
双乳炎性病变	眉弓裂伤	0
急性布-加综合征肝静脉型	布-加综合征[budd-chiari综合征]	1
左乳多发性导管扩张及大汗腺化生	乳腺导管扩张症	1
双下肢水肿待查：心功能不齐高心病？	心功能不全	1
带环出血冠心病	冠状动脉粥样硬化性心脏病	1
肾虚低白细胞血症	白细胞减少	1
右肺小细胞肺癌IV期	胆总管狭窄	0
急慢性炎伴淋巴组织增生	淋巴组织增生	1
药物诱导自身免疫性肝炎	过敏反应	0
颊部血管瘤	伴有躯体症状的轻度抑郁发作	0
前列腺癌肺M	肺继发恶性肿瘤	1
右眼ICE综合症右眼睫状体光凝后	子宫颈恶性肿瘤	0
三尖瓣疾病	泪溢	0
食管胃交界溃疡型混合型神经内分	神经内分泌癌	1
药物诱导自身免疫性肝炎	自身免疫性肝炎	1
极重度感音神经性聋双	鳞状细胞癌	0
腹痛; 肠癌术后	癌	1
乏力，纳差，恶心，胸闷，心梗可能	胸闷	1
慢性肾功能衰竭;急性肾损害;防冻液中毒，中毒性脑病	中毒性脑病	1
右卵巢生发上皮包涵囊肿	卵巢包涵囊肿	1
右乳浸润性导管癌生物治疗	浸润性导管癌	1
脾虚大便不调痹症高尿血酸血症	更年期综合征	0
肝癌射频消融治疗后	臀部恶性肿瘤	0
乳腺癌手术	癌	1
椎基底动脉TIA	短暂性脑缺血发作	1
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	鳃裂瘘	0
上腭癌	腭恶性肿瘤	1
1.宫颈鳞癌Ⅱb期 T2bN0M0，2.双侧胸腔积液 双侧颈部淋巴结转移，3.肺内占位性病变性质待查，4.甲状腺结节，性质待定，5.心律失常 房早 短阵房速，6.恶病质，7.肺内感染，8.低钾血症，高钠血症	睾丸恶性肿瘤	0
右肾肾实质萎缩伴多房囊性变	癌	0
"""弥漫大B细胞淋巴瘤,消化系统念珠菌感染,病毒感染 免疫力下降,口腔黏膜炎溃疡 真菌感染,白细胞减低,放射性皮炎"""	病毒感染	1
鼻背部色斑	色素斑	1
手足汗多	多汗症	1
精神病肝豆状变性	肝豆状核变性[Wilson病]	1
甲状腺滤泡性腺瘤伴囊性变	滤泡性腺瘤	1
部分发作继发全身发作	癫痫部分性发作	1
子宫肉瘤术后复发	非霍奇金淋巴瘤	0
横结肠1管状腺瘤横结肠2管状腺瘤	横结肠良性肿瘤	1
(降结肠)腺瘤性息肉	降结肠息肉	1
结肠息肉腺瘤	胃损伤	0
胃间质瘤朮后	胃肠道间质性瘤	1
骨盆尤文氏肉瘤	感音神经性聋	0
乳腺癌 骨转移癌可能	骨继发恶性肿瘤	1
原发性右肝癌	癌	1
Alzheimer病混合型	右肺恶性肿瘤	0
降结肠管状腺瘤伴低级别上皮内瘤变	纤维腺瘤	0
错构瘤	错构瘤	1
胎儿异位融合肾	肾异位	1
直肠癌术后。低蛋白血症、前列腺增生	癌	0
舌癌(岩)	丹毒	0
75牙髓炎，74、64、65深龋，55、63中龋	龋病	1
""": 阴道伤口息肉术后脱痂恢复期,宫颈鳞状细胞癌IIA2期伴HPV33型感染术后第二次化疗后,骨髓抑制,轻度贫血 ,阴道顶端恢复期,绝经综合征 ,阴道顶端肉芽增生"""	更年期综合征	1
癫痫。运动发育落后	乳房肿物	0
母体前置胎盘新生儿	胎儿和新生儿受前置胎盘的影响	1
右恶性肿瘤的对症治疗鳞癌	鳞状细胞癌	1
"""左侧乳腺癌术后,双肺转移"""	陈旧性前壁心肌梗死	0
肺功能减退声门裂狭窄	声门狭窄	1
高血压、LAD-AO瘘	眼球挫伤	0
吐血查因右上纵膈气体	咯血	1
右下肢多形性未分化肉瘤	下肢恶性肿瘤	1
胸脊髓损伤并不全瘫	原位黑色素瘤	0
"""尿毒症;高血压;冠心病心律失常型;高脂血症;糖尿病;肾性贫血;静脉血栓形成,透析中低血压"""	冠心病心律失常型	1
1妊娠晚期胎盘伴灶片状钙化2胎膜大致正常	妊娠状态	1
结肠癌晚期 肛周疼痛待查	疼痛	1
"""卵巢癌,尿频？"""	癌	1
重型颅脑损伤术后2颅内感染	肾恶性肿瘤	0
绒癌化疗后	绒毛膜癌	1
发作性意识不清大小便失禁待查	双胎妊娠	0
先天性上脸下垂	脑术后	0
右侧髌骨骨折术后	骨折术后	1
血管性认知功能减退	间质性肺病	0
胆囊息肉伴慢性胆囊炎	高血压	0
交界性黏液性腺纤维瘤	粘液性腺纤维瘤	1
盲肠1升结肠2管状腺瘤伴低级别上皮内瘤变	管状腺瘤	1
冠心病急性心肌梗死肾功能不全	冠状动脉粥样硬化性心脏病	1
支气管哮喘继发感染糖尿病高血压病;冠心病	感染	1
筛上颌窦炎鼻息肉	筛窦炎	1
肺血管性疾病	肾恶性肿瘤	0
浅表性威严伴糜烂	慢性浅表性胃炎	1
海马变性硬化	海马硬化[颞叶内侧硬化]	1
淋巴瘤的化疗治疗滤泡	滤泡淋巴瘤	1
十二指肠T细胞淋巴肿瘤	乳腺恶性肿瘤	0
宫颈腺癌放化疗后	感染	0
左腕三角软骨盘撕裂下尺桡不稳	多脏器功能障碍综合征[MODS]	0
返流食管炎消化性溃疡	管状绒毛状腺瘤	0
回肠美克尔憩室炎	小肠憩室炎	1
胆总管结石(术后)	泌尿系感染	0
无骨折脱位型颈脊髓损伤伴四肢全瘫	抑郁状态	0
右乳腺癌新辅助化疗	癌	1
急性化脓性阑尾炎并坏疽穿孔	坏疽	1
上颌窦癌	上颌窦恶性肿瘤	1
双肺多发转移骨转移不除外	骨软骨瘤	0
"""直肠癌术后（Kras 野生型）,肝转移瘤术后复"""	转移性癌	1
右肺小细胞肺癌ED期	子宫内膜样腺癌	0
化扁；溃疡性口腔炎；支气管炎	子宫颈上皮内瘤变III级[CINIII级]	0
直肠绒毛-管状腺瘤	直肠良性肿瘤	1
男性功能减退	"""未特指的性功能障碍,非由器质性障碍或疾病引起"""	1
左肺腺癌Ⅳ期 cT1N3M1 化疗	癌	0
宫颈乳头状鳞形细胞癌放疗后	妊娠状态	0
老年斑	脂溢性角化症	1
四脑室可见寄生虫虫体倾向囊虫症请结合临床	脑囊虫病	1
胸5-6脂肪瘤	脂肪瘤	1
右侧DDHCroweIV型继发OA	先天性髋关节发育不良	1
甲白斑角质松解症	"剥脱性角质松解症"""	1
结性逸搏律一过性全心停搏	心脏停搏	1
"""糖尿病,糖尿病伴肾并发症,高血压病,脑梗死,慢性肾衰竭,冠状动脉粥样硬化性心脏病,2型糖尿病伴多并发症"""	扁平足	0
腹泻病，支气管肺炎（恢复期）	双胎妊娠	0
十二指肠降段腺瘤	腺瘤	1
胆石症伴慢性胆囊炎	肾积水	0
脑胶质瘤术后复发二次术后WHOⅣ级	坏疽	0
特指大便异常原因待查未除肠道病变	肠未特指的疾病	1
慢性子宫颈炎(宫颈那囊)	子宫颈纳包氏囊肿	1
左股部病变并膝关节活动受限	左前分支传导阻滞	0
继发干燥综合	继发性干燥综合征	1
左腕猫抓伤	"腕部开放性损伤"""	1
胰腺癌并T2椎体、左侧髂骨转移	髂骨继发恶性肿瘤	1
大疱性表皮坏死松解萎缩性药疹	莱尔综合征[lyell综合征]	1
左侧肢体无力待查颈腰椎病	直肠恶性肿瘤	0
肌瘤；IUD	肌瘤	1
大疱性表皮坏死松解萎缩型药疹	莱尔综合征[lyell综合征]	1
腹部神经性异常感觉	过敏反应	0
肝外中-低分化胆管腺癌	胆管腺癌	1
起搏器囊袋感染清创术后	多发性神经病[多发性神经炎/周围神经炎]	0
"""右肺癌,肝脏多发弥漫性结节,双侧肾上腺占位胃溃疡胃酸多,多发骨转移 中重度疼痛,维生素缺乏 咳嗽,化疗止吐 脑转移"""	胃酸分泌过多	1
造瘘口旁皮肤红肿	甲状腺恶性肿瘤	0
"""乳腺癌改良根治术后,化疗,骨转移,骨质疏松,肝转移,肝损伤"""	纤维腺瘤	0
波状热流产热	布氏杆菌病[波状热]	1
"""乳腺结节,"""	癌	0
垂体功能障碍待排1器质性精神障碍	垂体功能低下	1
增生期样子宫内膜伴息肉	子宫内膜增生	1
脑转移瘤切除术后	转移性鳞状细胞癌	0
慢性EBV感染	EB病毒感染	1
皮肤软组织感染	软组织感染	1
乙状结肠癌腹主动脉旁、左髂总血管旁淋巴结转移	乙状结肠恶性肿瘤	1
"""宫颈癌 肠镜检查 肠道准备 肠镜麻醉,焦虑抑郁状态伴失眠，神经痛"""	慢性咽炎	0
阑尾粪石嵌顿阑尾穿孔	阑尾结石	1
右跟腱断裂伴撕脱骨折	膝内翻	0
左肾透明细胞癌术后多发骨转移	乳头状腺癌	0
左肘关节肱骨外侧髁陈旧撕脱性骨折	炎性息肉	0
右肱二头肌肌腱脱位	肌腱滑脱	1
左侧口底粘膜下血肿机化	血肿机化	1
下肢静脉曲张伴浅静脉血栓形成	植物神经功能紊乱	0
阴道残端鳞癌	鳞状细胞癌	1
"""宫颈癌 肠镜检查 肠道准备 肠镜麻醉,焦虑抑郁状态伴失眠，神经痛"""	失眠	1
双叶甲状腺癌	过敏性鼻炎[变应性鼻炎]	0
T型引流管置换胆囊	T型引流管置换	1
食管下端溃疡型低分化癌（pT3	卵巢术后	0
L5椎体结核	休克	0
小肠闭锁IIIa型并穿孔	"""未特指的流产,不完全性,无并发症"""	0
肱骨病理性骨折	病理性骨折	1
垂体机能减退综合征Simmond病	中耳胆脂瘤	0
额部软组织挫擦伤	头部损伤	1
右顶枕动静脉畸形	脑动静脉畸形	1
"""直肠癌 盆腔淋巴结转移,术前放化疗"""	癌	0
鼻咽癌放疗后未控	癌	1
双肋缘明显外翻原因待查胃口差抵抗差	泌尿系感染	0
膀胱过度活动综合征	喉内异物	0
绒毛状腺瘤伴癌变	肺曲霉菌病	0
牙龈创伤	牙及相关组织损伤	1
阴道和外阴特指炎症	直肠息肉	0
肝细胞变性肝细胞及毛细胆管广泛淤胆	盆腔恶性肿瘤	0
（肝S6）肝细胞癌II级，可见脉管癌栓	肝细胞癌	1
乳癌病【痰瘀互结证】	乳腺恶性肿瘤	1
慢性移植物抗宿主反应病皮肤口腔指甲	周围神经和自主神经系统恶性肿瘤	0
喉部新生物Ⅱ度呼吸不畅	喉息肉	1
自身免疫性疾病心脑受累	自身免疫病	1
鼻咽左侧壁未分化型非角化性癌治疗中	流产后出血	0
颅内多发陈旧性腔腺性梗塞	陈旧性脑梗死	1
右手示指指尖缺如	手指损伤	1
阑尾炎术后腹胀	阑尾炎	1
右上肢躯干开水烫伤	沸水烫伤	1
右乳腺癌IV期	妊娠合并甲状腺功能亢进	0
胃粘膜高级别管状腺瘤	管状腺瘤	1
左侧后腹膜考虑Castleman病	Castleman病	1
腰腿痛骨关节病骨质疏松	动脉硬化性心脏病	0
左下肺CA	左肺下叶恶性肿瘤	1
"""食管胃交界癌术后,纳差"""	右肺恶性肿瘤	0
食物蛋白性小肠结肠炎	蛋白质过敏病	1
右乳浸润性导管瘤	恶性肿瘤术后化疗	0
右肺下叶小细胞癌广泛期	右肺下叶恶性肿瘤	1
"""肺癌晚期术后复发放疗低硒,咯血,疼痛,咳嗽,恶心,呕吐"""	淋巴结继发恶性肿瘤	0
1脑缺血脱髓鞘2心肌缺血	阴囊开放性损伤	0
宫颈中高分化鳞状细胞癌	鳞状细胞癌	1
右乳腺浸润性导管癌T1N0M0Ⅰ期	乳腺恶性肿瘤	1
混合痣	结肠恶性肿瘤	0
左小腿筋膜间室综合症	下肢骨筋膜室综合征	1
上颌窦癌	耳其他特指的疾患	0
左乳癌术后锁骨上淋巴结复发	乳腺恶性肿瘤	1
子宫颈中高分化鳞癌维持性化学治疗	恶性肿瘤维持性化学治疗	1
甲状腺乳头状微小癌术后	口腔囊肿	0
鼻炎、腺样体肥大？;	腺样体肥大	1
双乳纤维腺瘤合并纤维囊性乳腺病	乳腺恶性肿瘤	0
阴道前壁重度膨出达阴道口外后壁中度膨出	阴道前后壁脱垂	1
返流食管炎消化性溃疡	反流性食管炎	1
右乳低回声区性质待定积乳积脓	乳房脓肿	1
单骨性骨纤维异样增殖症左股骨	股骨纤维结构不良	1
急性中耳炎;鼻中隔偏曲;慢性鼻咽炎;鼻炎;外耳道疖;变应性支气管炎	胃恶性肿瘤	0
右下肢多形性未分化肉瘤	慢性丙型病毒性肝炎	0
右肾结节查因错构瘤	房间隔缺损	0
原发性高血压Ⅱ级	原发性高血压	1
喉中低分化鳞状细胞癌	化学治疗	0
脊髓恶性压迫并截瘫	未特指的截瘫	1
冠心病，缺血性心肌病，糖尿病，肾病	透明细胞癌	0
慢性浅表性胃炎伴胆汁反流	胆汁反流	1
冠状动脉粥样硬化(狭窄)	色素沉着未特指的疾患	0
支气管肺炎(恢复期)，感染性腹泻腹泻病	葡萄糖-6-磷酸脱氢酶缺乏性贫血	0
胫骨平台骨折术后	骨折术后	1
高血脂心脏损害	脾大	0
"""直肠癌 盆腔淋巴结转移 术前放化疗,恶心 呕吐"""	恶性肿瘤术前放疗	1
外科切口瘢痕相关行房扑消融术后	手术后瘢痕	1
右眼视网膜裂空变性激光后	肺术后	0
回盲部Crohn病	腹水	0
腰45骶1椎间盘膨出椎体高信号	语音改变	0
右眼外眦部鳞状细胞Ca	骨盆部占位	0
胃癌维持性化疗	恶性肿瘤维持性化学治疗	1
右腕月骨少量碎骨组织部分似坏死改变	骨坏死	1
（阴茎）高分化鳞状细胞癌	感音神经性聋	0
特指单个手指部分或完全切断右手中指缺如	创伤性手指缺如	1
宫颈癌Ⅰb1期术后第1次化疗后、原发性高血压1级	失眠	0
右侧胸膜小圆细胞恶性肿瘤放化疗后	恶性肿瘤放疗	1
痹症腰腿痛手麻木感冒前列腺肥大	前列腺增生	1
移植肝内胆管增宽	肝移植状态	1
皮炎腰腿痛	跟骨骨折	0
双肺上叶陈旧性病变双肺下叶间质性病变	急性肾炎综合征	0
多发骨M原发不明	"""被别人殴打、踢、拧、咬或抓伤"	0
