text1	text2	label
冠心病急性广泛前壁ST段抬高型心肌梗死单支病变累及LADLADPCI术后心功能I级（Killip分级）	冠状动脉粥样硬化性心脏病	1
双眼屈光不正(近视)	近视	1
左股部病变并膝关节活动受限	骨病变	1
十二指肠腺瘤	十二指肠良性肿瘤	1
左踝副舟骨源性平足	先天性足副舟骨	1
宫颈腺癌放化疗后	化学治疗	1
脾脏高度充血致脾肿大	脾大	1
眼球病变	分类于他处的疾病引起的玻璃体和眼球的其他疾患	1
慢性移植物抗宿主反应病口腔眼肝脏皮肤	慢性移植物抗宿主病	1
双膝关节髌内侧滑膜皱襞综合症	膝关节滑膜皱襞综合征	1
癫痫;缺血性脑血管病;颈动脉斑块;高胆固醇血症;高脂血症	缺血性脑血管病	1
面部皮肤红肿过敏	过敏反应	1
肝癌伴肝内转移	转移性癌	1
急性脑梗死左颞叶枕叶大面积梗塞	脑梗死	1
右髂动脉及股动脉支架置入术	血管支架植入术后状态	1
甲状腺乳头状微小癌术后	乳头状微小癌	1
左足反复破溃伤口不愈除外骨质改变	足部损伤	1
脾破裂出血	脾破裂	1
外阴病毒感染	病毒感染	1
坐骨神经麻痹	坐骨神经损害	1
右肺腺癌的支持治疗	腺癌	1
宫颈鳞状上皮内高度病变CIN-Ⅲ累及腺体	子宫颈上皮内瘤变III级[CINIII级]	1
左股动脉支架植入术	周围血管支架植入术后状态	1
结肠癌并肠梗阻	癌	1
停经283周发现胎儿心脏继发隔显示不清	妊娠状态	1
右锁骨骨折伴肩锁关节脱位	锁骨骨折	1
颈髓病变脊髓亚急性联合变性可能性大	亚急性脊髓联合变性病	1
右下肢腘动脉血栓栓塞	腘动脉栓塞	1
"""糖尿病,冠状动脉粥样硬化,糖尿病伴神经并发症,2型糖尿病性周围血管病变"""	冠状动脉粥样硬化	1
腰背部囊肿	背部囊肿	1
基底节多发腔隙性脑梗死	腔隙性脑梗死	1
继发性凝血障碍维生素K依赖性	凝血功能障碍	1
肩手综合症	肩手综合征	1
左侧硬腭静脉畸形	周围静脉畸形	1
右乳浸润性导管癌ⅡB期(pT2N1M0)改良根治术	乳腺术后	1
胎膜及脐带未见明显异常胎盘绒毛多灶性梗死	胎盘梗死	1
瘙痒症;盘状红斑狼疮;	盘状狼疮	1
糖尿病性神经炎(反复发作低血糖)	神经炎	1
颈腰部软组织劳损	肩颈部劳损	1
右拇指狗牙齿划伤	拇指开放性损伤	1
胃癌 疼痛 不能进食	进食障碍	1
埋伏牙和阻生牙	阻生牙	1
腰34不稳退变	腰椎退行性病变	1
"""龋,溃疡"""	龋病	1
眼部神经挫伤	身体未特指部位的神经损伤	1
右肾输尿管膀胱部分切除	输尿管术后	1
心功能III级(KILLIP分级)	KillipIII级	1
右肾造瘘术后	肾造口状态	1
停经336周B超提示胎儿右侧肾脏双肾盂	妊娠状态	1
左肺上叶腺癌cT3N3M0 IIIB期（第八版） 化疗	腺癌	1
腰椎侧凸腰椎分隔不全	腰椎侧弯	1
经量减少	月经稀少	1
右股骨外侧骨挫伤	股骨骨折	1
鼾症伴低通气综合征	鼾症	1
咳嗽、发热原因待查：肺部感染？肺部结核？肺部肿瘤？	肺部感染	1
左侧额部皮肤挫伤	头皮挫伤	1
乳腺恶性肿瘤治疗后的随诊检查	乳腺恶性肿瘤	1
"""多发性骨髓瘤(KAPPA轻链型),D-S分期IIB期,ISS分期III期"""	多发性骨髓瘤(轻链к型)	1
-横结肠绒毛管状腺瘤	横结肠良性肿瘤	1
右下肺腺癌	腺癌	1
右乳癌术前新辅助化疗后	乳腺恶性肿瘤	1
食管胸中段癌	食管胸中段恶性肿瘤	1
冠心病糖尿病关节炎	关节炎	1
成人斯蒂尔病合并肺间质改变	成年型斯蒂尔病[Still病]	1
右腹股沟滤泡性淋巴瘤靶向治疗	滤泡淋巴瘤	1
妊娠合并肝血管瘤	肝血管瘤	1
生长评估阴囊阴茎融合维生素D不足铅暴露	维生素D缺乏	1
右腹膜后鳞状细胞癌	鳞状细胞癌	1
"""鼻咽癌放化疗 骨肝转移，恶心呕吐，,失眠，食欲差,白细胞下降,免疫力下降,胸膜占位转移"""	转移性癌	1
右踝腱鞘囊肿	腱鞘囊肿	1
过敏性鼻咽炎	过敏反应	1
多发性骨髓瘤(IGG KAPPA型)ISS分期I期 D-S分期IIIA期	多发性骨髓瘤(DS分期III期)	1
双侧视神经发育不全	视神经发育不良	1
"""右侧乳腺癌术后 化疗,重度骨质疏松骨折 消肿止痛,右锁骨上淋巴结转移,关节痛，失眠"""	乳腺术后	1
双侧乳癌根治术	癌	1
乳癌术后定期化疗，门诊开药	恶性肿瘤术后化疗	1
胰腺导管内粘液样瘤	粘液瘤	1
右乳肿物纤维腺瘤	纤维腺瘤	1
右肾积水伴肾功能不全	肾积水	1
食管中上段鳞癌化疗后	化学治疗	1
自身免疫性疾病多脏器受累	自身免疫病	1
"""乳腺癌晚期,肺癌,癌性疼痛,慢性胃炎"""	慢性胃炎	1
乳腺恶性肿瘤的支持治疗	恶性肿瘤支持治疗	1
药疹Stevens-Johnson综合征	史蒂文斯-约翰逊综合征	1
T3椎体骨质破坏并脊髓压迫	骨质破坏	1
周围神经癌	癌	1
右颈面部鳞状细胞癌放化疗后	化学治疗	1
前胸浅表肿物	胸壁肿物	1
尿毒症肾透析 肾性贫血 肾性骨病 肾性高血压 神经衰弱	肾性骨病	1
右腮腺肿物	唾液腺肿物	1
右附件囊性病变-输卵管结积液可能	输卵管卵巢囊肿	1
乙状结肠癌，肝转移，膀胱转移	乙状结肠恶性肿瘤	1
妊娠急腹症	妊娠状态	1
冠心病糖尿病关节炎	冠状动脉粥样硬化性心脏病	1
卵巢交界瘤术后复发	卵巢术后	1
甲状腺低功4肾功不良	肾功能异常	1
膝关节骨关节炎双膝屈曲挛缩内翻畸形	双侧膝关节骨性关节病	1
右肝巨块型肝癌伴肝内转移，门静脉右支癌栓	癌	1
胃疼病全麻胃肠镜检查丙泊酚不耐受	胃痛	1
右小腿及足背皮肤缺损并坏死	下肢皮肤坏死	1
宫颈中分化鳞状细胞癌IB1期	鳞状细胞癌	1
乙状结肠降结肠交界处管状腺瘤	结肠良性肿瘤	1
面神经麻痹(面瘫)	神经麻痹	1
胃肠道发育畸形	先天性消化道畸形	1
左肺中分化腺癌(T4N3M1)IV期	左肺恶性肿瘤	1
胃癌化疗后/恶心食欲不振	恶心	1
腰45骶1椎间盘膨出椎体高信号	腰椎间盘突出	1
左下肺CA	癌	1
双颊及下唇扁平苔藓免疫异常	口腔扁平苔癣	1
腰背部脂肪堆积症	背部脂肪增多症	1
"""上呼吸道感染发热咳嗽咽炎,失眠"""	失眠	1
扁桃体占位	口腔和咽喉部占位	1
肝恶性肿瘤(（胸腰椎转移，左侧股骨）)	肝恶性肿瘤	1
左踝关节多发性游离骨块距骨囊性变	踝关节内游离体	1
右附件囊性病变-输卵管结积液可能	右侧输卵管积水	1
右跟骨部分撕脱性骨折	跟骨骨折	1
右髋伤口愈合不良	开放性损伤愈合不良	1
新生儿肺炎黄疸原因待查	新生儿黄疸	1
椎动脉供血不足	椎-基底动脉供血不全	1
"""高血压病,糖尿病,冠心病，皮炎,心律失常,泌尿道感染"""	泌尿系感染	1
胼胝体膝部发育不良	胼胝体发育不全	1
"""肝癌术后,残余及肝内新生灶,失眠伴焦虑抑郁状态"""	抑郁状态	1
内侧半月板撕裂	膝内侧半月板撕裂	1
黄斑变性术后	黄斑变性	1
热水烫伤面颈部双上肢躯干7%TBSAⅡ	上肢烫伤	1
嗅神经母细胞瘤	嗅神经母细胞瘤	1
右肺钙化结节	肺钙化	1
"""前列腺癌根治性切除术后,前列腺癌生化复发 局部放疗"""	前列腺恶性肿瘤	1
口咽癌姑息	癌	1
颈胸背部广泛皮下气肿并纵膈积气	纵隔气肿	1
右膝髌骨局灶性坏死内侧OA	单侧膝关节骨性关节病	1
"""左乳腺癌术后,骨转移,肺转移,严重骨质疏松"""	乳腺恶性肿瘤	1
类风湿关节炎肾损害	类风湿性关节炎	1
左眼神经损伤	身体未特指部位的神经损伤	1
"""左肾透明细胞癌术后,慢性肾功能不全"""	慢性肾功能不全	1
左眼虹膜周边切除术房角分离术	眼术后	1
阴道恶性黑色素瘤	阴道恶性肿瘤	1
不完全性房室干扰脱节伴交界性逸搏心律	结性逸搏	1
骨纤维性结构不良单骨性右侧腓骨	腓骨纤维结构不良	1
先天性胆道扩张症	先天性胆管扩张	1
"""胃窦癌腹腔广泛淋巴结转移,缺铁性贫血 巨细胞贫血 维生素缺乏,胃食管反流 消化道出血不除外,恶心、呕吐,长期不能进食"""	胃食管反流	1
直肠癌新辅助放化疗后	化学治疗	1
右上肢肢体震颤原因待查特发性震颤可能性大	上肢震颤	1
右甲MT术后	甲状腺术后	1
原发不孕单角子宫	原发不孕	1
真菌团倾向曲霉菌	曲霉菌病	1
下颌牙列缺损B34C45楔状缺损	牙列缺损	1
双眼睑多发性化脓性肉芽、霰粒肿	睑板腺囊肿[霰粒肿]	1
急性脑梗死右侧颞枕叶出血性梗死	多发性脑梗死	1
胃占位性病变(胃溃疡？肝占位：原发性？转移瘤？)	转移性肿瘤	1
下肢动脉硬化症	肢体动脉硬化	1
宫颈节育器移位	避孕环移位	1
右肺鳞癌维持性化学治疗	右肺恶性肿瘤	1
缺锌和缺铁明显	锌缺乏	1
L1椎体轻度陈旧压缩改变	腰椎压缩性骨折	1
右肺小细胞癌化疗	右肺恶性肿瘤	1
"""颈椎病,颈项痛,腰腿痛"""	下肢疼痛	1
右侧颈内透析隧道导管脱出	透析导管引起的机械性并发症	1
中度缺锌铅明显增高抵抗差多汗	铅中毒	1
脑动脉硬化;乏力;耳鸣;脑血管供血不足	脑血管供血不足	1
胸椎骨折伴脊髓损害	胸椎骨折	1
绝经前后诸症手麻手痒眼干	干眼症	1
右肺腺癌综合治疗后	腺癌	1
心脏逆钟向转位T波改变	心电图异常	1
左足舟状骨跟骨骰骨背侧撕脱性骨折	跟骨骨折	1
"""肺癌晚期术后复发放疗低硒,咯血,疼痛,咳嗽,恶心,呕吐"""	恶性肿瘤放疗	1
4右大腿残端皮肤软组织缺血坏死	下肢皮肤坏死	1
热水烫伤右下肢	沸水烫伤	1
高血压糖尿病上感	糖尿病	1
右肺中下叶鳞癌	鳞状细胞癌	1
"""右侧乳腺癌术后 化疗,重度骨质疏松骨折 消肿止痛,右锁骨上淋巴结转移,关节痛，失眠"""	骨折	1
左手裂伤感染?	手部损伤	1
肺部感染并呼吸衰竭	肺部感染	1
肝郁失眠毛囊炎咳嗽内火	毛囊炎	1
咽部乳头状瘤	咽良性肿瘤	1
脑梗塞高血压眩晕阴虚肝风	高血压	1
左肾造瘘管口伤口漏尿	肾造口状态	1
慢性肾脏病矿物质及骨异常	慢性肾病	1
盆腔三维适形放疗后复发陀螺刀治疗后	放射治疗	1
停经293周B超提示胎儿上牙槽排列紊乱	妊娠状态	1
膝内翻轻度左侧肋外翻轻度	肋骨畸形	1
右肝巨块型肝癌伴肝内转移，门静脉右支癌栓	肝恶性肿瘤	1
乙状结肠中分化腺癌术后中医治疗	乙状结肠恶性肿瘤	1
胰腺中分化腺癌IV期	腺癌	1
右眼外眦部鳞状细胞Ca	外眦恶性肿瘤	1
